event_date,event_timestamp,event_name,user_pseudo_id,device_category,device_os,page_location
20250223,1.74E+15,,299.427.396,desktop,Windows,https://smileguru.com/teeth-whitening
,1.74E+15,scroll,785.821.487,mobile,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,324.899.381,,Android,https://smileguru.com/home
,1.74E+15,,381.580.402,mobile,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,,907.681.392,mobile,Android,https://smileguru.com/contact
20250223,1.74E+15,click,,desktop,iOS,https://smileguru.com/home
20250223,1.74E+15,form_submit,936.442.449,,Android,https://smileguru.com/about
20250223,1.77E+15,form_submit,652.513.507,,Windows,
20250223,1.74E+15,form_submit,303.260.175,desktop,,https://smileguru.com/teeth-whitening
20250223,1.74E+15,click,213.864.354,mobile,Android,https://smileguru.com/teeth-whitening
,1.74E+15,page_view,788.335.491,tablet,Windows,https://smileguru.com/contact
20250223,1.74E+15,scroll,899.560.785,tablet,,https://smileguru.com/index
20250223,1.74E+15,form_submit,749.599.407,tablet,iOS,https://smileguru.com/about
20250223,1.74E+15,scroll,772.321.664,mobile,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,form_submit,589.500.541,mobile,Linux,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,883.867.586,tablet,Windows,https://smileguru.com/dental-implants
20250223,1.74E+15,page_view,614.216.253,desktop,iOS,https://smileguru.com/orthodontics
20250223,1.74E+15,click,263.734.571,tablet,Android,
20250223,1.74E+15,form_submit,609.112.710,mobile,iOS,https://smileguru.com/about
20250223,1.74E+15,form_submit,803.677.933,tablet,,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,scroll,570.498.963,tablet,,
20250223,1.74E+15,form_submit,420.587.172,mobile,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,,186.396.114,,iOS,https://smileguru.com/root-canal
,1.74E+15,form_submit,871.121.817,desktop,Android,https://smileguru.com/dental-implants
,1.74E+15,form_submit,367.311.357,desktop,iOS,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,,mobile,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,,474.585.729,desktop,,https://smileguru.com/teeth-whitening
,1.74E+15,page_view,913.434.441,desktop,iOS,https://smileguru.com/home
20250223,1.74E+15,click,747.570.476,desktop,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,scroll,126.943.538,tablet,Windows,https://smileguru.com/emergency-dental
,1.74E+15,page_view,293.621.663,tablet,Android,
20250223,1.74E+15,scroll,,,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,click,797.477.748,mobile,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,,835.928.809,tablet,iOS,https://smileguru.com/home
20250223,1.74E+15,scroll,231.298.362,mobile,Windows,
,1.74E+15,form_submit,507.616.995,mobile,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,click,912.909.602,desktop,,https://smileguru.com/cosmetic-dentistry
,1.74E+15,page_view,207.285.153,desktop,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,form_submit,878.484.874,desktop,iOS,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,894.386.503,tablet,Linux,https://smileguru.com/teeth-whitening
,invalid_timestamp,page_view,190.839.706,,Windows,https://smileguru.com/cosmetic-dentistry
,1.74E+15,form_submit,755.229.786,desktop,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,page_view,394.948.940,mobile,Android,
20250223,1.74E+15,scroll,768.605.861,,iOS,
,1.74E+15,scroll,907.805.621,mobile,iOS,https://smileguru.com/about
20250223,1.74E+15,page_view,783.335.984,tablet,Android,https://smileguru.com
20250223,1.74E+15,page_view,386.119.603,mobile,Android,https://smileguru.com/about
20250223,invalid_timestamp,page_view,910.794.837,mobile,iOS,https://smileguru.com/teeth-whitening
20250223,1.74E+15,click,376.453.583,tablet,iOS,https://smileguru.com/home
20250223,1.74E+15,click,629.345.578,desktop,iOS,https://smileguru.com/dental-implants
20250223,1.74E+15,page_view,973.146.130,smartwatch,iOS,https://smileguru.com/about-us
20250223,1.74E+15,page_view,839.801.192,smartwatch,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,click,205.336.676,tablet,Linux,https://smileguru.com/about
20250223,1.74E+15,click,205.336.676,tablet,Linux,https://smileguru.com/about
,1.74E+15,click,125.464.705,mobile,,https://smileguru.com/dental-implants
20250223,1.74E+15,,719.469.741,mobile,Android,https://smileguru.com/home
20250223,1.74E+15,page_view,314.495.827,desktop,iOS,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,form_submit,217.511.205,desktop,Windows,https://smileguru.com/dental-implants
,1.74E+15,scroll,669.869.393,mobile,,
20250223,1.74E+15,form_submit,117.822.691,,iOS,https://smileguru.com/about-us
20250223,1.74E+15,page_view,733.243.191,tablet,iOS,https://smileguru.com/about-us
20250223,1.74E+15,,433.487.448,,Linux,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,,mobile,Android,https://smileguru.com/contact
20250223,1.74E+15,page_view,,desktop,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,683.471.393,tablet,Windows,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,form_submit,706.892.470,tablet,,https://smileguru.com
20250223,1.74E+15,scroll,646.205.741,desktop,iOS,https://smileguru.com/dental-implants
,1.74E+15,page_view,285.762.487,mobile,iOS,https://smileguru.com/about
20250223,1.74E+15,page_view,465.723.753,mobile,iOS,https://smileguru.com/dental-implants
20250223,invalid_timestamp,scroll,727.323.471,tablet,Android,https://smileguru.com
20250223,1.74E+15,scroll,998.873.186,mobile,iOS,https://smileguru.com/emergency-dental
,1.74E+15,click,123.357.474,,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,425.751.337,tablet,iOS,https://smileguru.com/contact
20250223,1.74E+15,page_view,472.962.717,mobile,iOS,https://smileguru.com/teeth-whitening
,1.74E+15,scroll,216.811.546,mobile,Windows,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,form_submit,969.497.259,tablet,Windows,https://smileguru.com/orthodontics
20250223,1.77E+15,click,900.178.202,mobile,iOS,https://smileguru.com/about-us
20250223,1.74E+15,form_submit,,desktop,Linux,https://smileguru.com/teeth-whitening
20250223,1.74E+15,click,753.319.220,mobile,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,click,567.516.909,tablet,Windows,https://smileguru.com/index
20250223,1.74E+15,form_submit,140.501.640,tablet,Windows,https://smileguru.com/index
20250223,1.74E+15,form_submit,140.501.640,tablet,Windows,https://smileguru.com/index
20250223,1.74E+15,scroll,946.134.448,mobile,Windows,https://smileguru.com/about
20250223,invalid_timestamp,click,570.412.780,,Windows,https://smileguru.com/about-us
20250223,invalid_timestamp,click,570.412.780,,Windows,https://smileguru.com/about-us
20250223,1.74E+15,scroll,559.486.815,desktop,Android,https://smileguru.com/root-canal
20250223,1.74E+15,scroll,940.382.787,tablet,Windows,https://smileguru.com/root-canal
20250223,invalid_timestamp,form_submit,535.532.539,desktop,Android,https://smileguru.com/root-canal
20250223,1.74E+15,form_submit,887.761.176,desktop,Android,
20250223,1.74E+15,click,982.583.389,desktop,Android,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,page_view,439.732.623,mobile,iOS,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,356.540.319,tablet,Windows,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,102.749.854,tablet,iOS,https://smileguru.com/about-us
20250223,1.74E+15,,512.703.993,desktop,Android,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,click,121.173.185,mobile,iOS,https://smileguru.com/about-us
20250223,1.74E+15,form_submit,,tablet,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,page_view,890.613.405,tablet,,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,969.116.886,tablet,iOS,https://smileguru.com/about
20250223,1.74E+15,form_submit,250.602.188,desktop,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,,mobile,iOS,https://smileguru.com/contact
20250223,1.74E+15,scroll,,desktop,,https://smileguru.com/home
20250223,1.74E+15,form_submit,951.205.674,,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,815.985.224,mobile,Android,https://smileguru.com/orthodontics
20250223,invalid_timestamp,click,187.242.789,desktop,iOS,https://smileguru.com/home
20250223,1.74E+15,,388.685.672,tablet,Windows,
20250223,1.74E+15,scroll,954.561.513,tablet,Linux,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,869.791.416,desktop,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,869.791.416,desktop,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,157.758.661,tablet,Android,https://smileguru.com/root-canal
20250223,1.74E+15,scroll,271.805.803,mobile,Windows,https://smileguru.com/index
20250223,1.74E+15,form_submit,638.185.266,desktop,Linux,
,1.74E+15,scroll,549.891.789,desktop,Linux,
20250223,1.74E+15,scroll,306.944.150,tablet,iOS,https://smileguru.com/dental-implants
20250223,invalid_timestamp,page_view,136.860.579,mobile,Windows,https://smileguru.com/home
20250223,1.74E+15,page_view,,smartwatch,Android,https://smileguru.com/about-us
20250223,1.74E+15,click,423.604.854,desktop,Android,https://smileguru.com/about-us
20250223,1.74E+15,,498.934.386,desktop,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,347.589.723,desktop,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,492.231.808,,Linux,https://smileguru.com/orthodontics
20250223,1.74E+15,scroll,687.897.885,tablet,Linux,https://smileguru.com/about-us
20250223,1.74E+15,page_view,135.375.353,tablet,,https://smileguru.com/about
20250223,1.74E+15,click,268.650.304,,iOS,https://smileguru.com/dental-implants
20250223,1.74E+15,scroll,491.193.422,,,https://smileguru.com/emergency-dental
20250223,1.74E+15,scroll,966.768.692,mobile,Windows,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,847.836.853,,iOS,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,847.836.853,,iOS,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,180.192.289,tablet,Android,https://smileguru.com/index
20250223,1.74E+15,scroll,730.430.383,desktop,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,230.332.268,tablet,iOS,https://smileguru.com/about-us
20250223,1.74E+15,page_view,428.956.482,mobile,iOS,https://smileguru.com/index
20250223,1.74E+15,click,596.188.414,tablet,Android,https://smileguru.com/home
20250223,1.74E+15,form_submit,173.899.375,desktop,Android,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,536.613.709,desktop,Windows,https://smileguru.com/orthodontics
20250223,invalid_timestamp,scroll,,tablet,iOS,https://smileguru.com/about-us
20250223,1.74E+15,form_submit,983.751.309,mobile,Android,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,880.131.701,desktop,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,click,773.853.141,tablet,Android,
20250223,1.74E+15,scroll,413.264.570,,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,439.774.845,tablet,Windows,https://smileguru.com/dental-implants
20250223,1.74E+15,click,902.753.493,tablet,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,541.657.989,desktop,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,click,382.403.257,tablet,Android,https://smileguru.com/root-canal
20250223,invalid_timestamp,form_submit,517.114.897,desktop,iOS,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,166.927.333,smartwatch,Android,https://smileguru.com/dental-implants
20250223,1.74E+15,page_view,719.253.417,desktop,iOS,https://smileguru.com/contact
20250223,1.74E+15,page_view,267.406.742,mobile,Android,https://smileguru.com/contact
20250223,1.74E+15,click,827.626.580,mobile,,https://smileguru.com/home
,1.74E+15,scroll,630.305.192,tablet,Windows,https://smileguru.com/about-us
20250223,1.74E+15,page_view,373.612.349,mobile,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,click,841.632.559,desktop,iOS,
20250223,1.74E+15,page_view,,,Android,
20250223,1.74E+15,click,714.643.441,,iOS,https://smileguru.com/home
20250223,1.74E+15,scroll,982.101.547,desktop,,https://smileguru.com/cosmetic-dentistry
20250223,invalid_timestamp,page_view,714.577.606,mobile,Android,https://smileguru.com/cosmetic-dentistry
20250223,invalid_timestamp,scroll,827.253.198,tablet,Android,https://smileguru.com/home
20250223,invalid_timestamp,scroll,827.253.198,tablet,Android,https://smileguru.com/home
20250223,1.74E+15,scroll,557.908.551,tablet,Android,https://smileguru.com/contact
20250223,1.74E+15,click,715.293.100,desktop,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,,desktop,Windows,https://smileguru.com
20250223,1.74E+15,scroll,150.676.411,mobile,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,869.460.826,mobile,Linux,https://smileguru.com/about-us
20250223,1.74E+15,page_view,869.460.826,mobile,Linux,https://smileguru.com/about-us
20250223,1.74E+15,,982.749.502,tablet,iOS,https://smileguru.com/about
20250223,1.74E+15,,982.749.502,tablet,iOS,https://smileguru.com/about
20250223,1.74E+15,form_submit,803.798.317,desktop,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,788.672.392,desktop,Android,https://smileguru.com/home
20250223,1.74E+15,page_view,976.367.326,,,https://smileguru.com/index
20250223,1.74E+15,page_view,270.215.642,desktop,Windows,
20250223,1.74E+15,click,399.883.724,smartwatch,iOS,https://smileguru.com/orthodontics
20250223,1.74E+15,,408.854.464,tablet,iOS,https://smileguru.com/home
20250223,1.74E+15,page_view,119.445.902,,Windows,https://smileguru.com/contact
20250223,1.74E+15,scroll,807.698.661,smartwatch,Android,https://smileguru.com/contact
,1.74E+15,form_submit,953.215.743,tablet,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,232.797.738,smartwatch,Windows,https://smileguru.com/about-us
20250223,1.74E+15,scroll,337.780.252,mobile,Android,https://smileguru.com/about-us
20250223,1.74E+15,scroll,873.843.779,desktop,iOS,https://smileguru.com/index
20250223,1.74E+15,form_submit,425.868.935,,Linux,https://smileguru.com/emergency-dental
20250223,1.74E+15,,889.763.844,desktop,Android,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,691.271.805,tablet,iOS,https://smileguru.com/cosmetic-dentistry
,1.74E+15,scroll,,mobile,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,837.607.245,,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,765.574.445,desktop,,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,658.356.248,desktop,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,906.649.349,mobile,iOS,https://smileguru.com/home
20250223,1.74E+15,click,885.554.493,desktop,iOS,
20250223,1.74E+15,page_view,529.288.811,desktop,iOS,https://smileguru.com/index
20250223,1.74E+15,click,871.469.372,,iOS,https://smileguru.com/about
20250223,1.74E+15,click,622.174.854,mobile,Android,https://smileguru.com/index
20250223,1.74E+15,page_view,621.748.616,mobile,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,608.299.990,mobile,iOS,https://smileguru.com/contact
20250223,1.74E+15,click,422.852.877,desktop,iOS,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,412.789.132,desktop,Windows,https://smileguru.com/emergency-dental
20250223,invalid_timestamp,form_submit,803.931.966,desktop,Linux,https://smileguru.com/contact
20250223,1.74E+15,scroll,896.547.856,tablet,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,469.866.808,desktop,Android,https://smileguru.com/contact
20250223,1.74E+15,form_submit,,tablet,Windows,https://smileguru.com/about-us
20250223,1.74E+15,,933.137.453,mobile,iOS,https://smileguru.com/dental-implants
,1.74E+15,page_view,,mobile,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,scroll,704.303.117,mobile,Android,
20250223,1.74E+15,,669.423.141,desktop,Android,https://smileguru.com/home
20250223,1.74E+15,scroll,889.814.387,mobile,iOS,https://smileguru.com/about-us
20250223,invalid_timestamp,,,mobile,iOS,https://smileguru.com
20250223,invalid_timestamp,scroll,608.360.997,mobile,iOS,https://smileguru.com/contact
20250223,1.74E+15,scroll,410.729.937,mobile,Android,https://smileguru.com/contact
20250223,1.74E+15,scroll,559.628.711,tablet,Windows,https://smileguru.com
20250223,1.74E+15,,169.953.410,,Linux,https://smileguru.com/index
20250223,1.74E+15,page_view,151.221.930,tablet,Windows,https://smileguru.com/home
20250223,1.74E+15,scroll,867.764.956,tablet,Linux,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,scroll,795.613.185,mobile,iOS,https://smileguru.com/index
20250223,1.74E+15,form_submit,798.457.457,mobile,iOS,https://smileguru.com/home
20250223,1.74E+15,,,tablet,Android,https://smileguru.com/contact
20250223,1.74E+15,scroll,672.208.269,,iOS,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,546.105.983,smartwatch,Android,https://smileguru.com
20250223,1.74E+15,click,575.419.782,mobile,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,page_view,,mobile,iOS,https://smileguru.com/home
20250223,1.74E+15,page_view,,mobile,iOS,https://smileguru.com/home
20250223,1.74E+15,scroll,911.675.745,tablet,Linux,https://smileguru.com/contact
20250223,1.74E+15,form_submit,547.885.907,desktop,Windows,https://smileguru.com/root-canal
,1.74E+15,page_view,963.984.694,mobile,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,,231.178.806,tablet,iOS,https://smileguru.com/about-us
20250223,1.74E+15,page_view,971.217.533,tablet,Windows,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,,tablet,Windows,https://smileguru.com/index
20250223,invalid_timestamp,page_view,884.337.525,desktop,Windows,https://smileguru.com/orthodontics
20250223,invalid_timestamp,page_view,427.891.321,mobile,iOS,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,scroll,780.345.624,mobile,Android,https://smileguru.com/root-canal
20250223,1.74E+15,scroll,780.345.624,mobile,Android,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,183.550.570,tablet,,
20250223,1.74E+15,scroll,439.995.780,smartwatch,Android,https://smileguru.com/cosmetic-dentistry
20250223,invalid_timestamp,scroll,218.476.140,mobile,iOS,https://smileguru.com/about
20250223,1.74E+15,scroll,747.819.636,,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,page_view,192.829.388,desktop,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,266.555.663,mobile,Android,https://smileguru.com/about
20250223,1.74E+15,page_view,538.799.721,tablet,iOS,
20250223,1.74E+15,click,170.865.632,tablet,,
,1.74E+15,page_view,124.910.513,smartwatch,Linux,https://smileguru.com/about-us
20250223,1.74E+15,form_submit,464.715.860,desktop,Windows,https://smileguru.com/index
20250223,1.74E+15,form_submit,464.715.860,desktop,Windows,https://smileguru.com/index
20250223,1.74E+15,,304.142.418,desktop,iOS,https://smileguru.com/index
20250223,1.74E+15,click,380.660.948,mobile,Android,https://smileguru.com/home
20250223,1.74E+15,form_submit,629.837.142,desktop,Android,https://smileguru.com/dental-implants
20250223,1.74E+15,click,554.209.903,desktop,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,,mobile,Android,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,page_view,231.636.486,desktop,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,914.702.697,mobile,,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,944.450.111,mobile,Android,https://smileguru.com/teeth-whitening
,1.74E+15,form_submit,224.278.375,desktop,Windows,https://smileguru.com/about
20250223,1.74E+15,form_submit,506.287.525,tablet,Linux,https://smileguru.com/home
20250223,1.74E+15,,940.892.576,,,https://smileguru.com/teeth-whitening
20250223,invalid_timestamp,scroll,918.615.456,mobile,Windows,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,348.275.802,tablet,iOS,
20250223,invalid_timestamp,page_view,573.405.337,,,https://smileguru.com/home
20250223,1.74E+15,form_submit,800.261.349,tablet,iOS,https://smileguru.com
20250223,1.74E+15,page_view,393.789.556,tablet,Android,https://smileguru.com/index
20250223,1.74E+15,scroll,269.289.126,mobile,iOS,https://smileguru.com/orthodontics
,1.74E+15,scroll,828.626.169,desktop,Android,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,162.877.871,,Windows,https://smileguru.com/index
20250223,1.74E+15,scroll,696.253.406,mobile,Android,https://smileguru.com/root-canal
20250223,1.74E+15,page_view,319.306.219,,iOS,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,form_submit,594.125.366,tablet,iOS,
20250223,1.74E+15,form_submit,594.125.366,tablet,iOS,
20250223,1.74E+15,click,212.580.668,tablet,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,603.588.455,desktop,,https://smileguru.com/orthodontics
20250223,1.74E+15,click,719.527.532,desktop,Linux,https://smileguru.com/emergency-dental
20250223,1.74E+15,,100.467.733,tablet,Android,https://smileguru.com/about
20250223,1.74E+15,scroll,120.741.885,tablet,,https://smileguru.com/contact
20250223,1.74E+15,scroll,120.741.885,tablet,,https://smileguru.com/contact
20250223,1.74E+15,,957.274.732,tablet,iOS,
20250223,1.74E+15,scroll,876.790.124,tablet,,
20250223,invalid_timestamp,,219.513.707,desktop,Android,
20250223,1.74E+15,page_view,704.214.594,desktop,iOS,https://smileguru.com/dental-implants
20250223,1.74E+15,scroll,984.108.274,desktop,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,scroll,945.474.369,mobile,Android,https://smileguru.com/about-us
,1.74E+15,scroll,965.317.841,desktop,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,,153.520.774,mobile,Windows,https://smileguru.com/contact
20250223,1.74E+15,page_view,720.591.490,tablet,iOS,https://smileguru.com/about
20250223,1.74E+15,form_submit,446.144.415,smartwatch,Linux,https://smileguru.com/about
20250223,1.74E+15,scroll,240.399.766,,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,form_submit,372.242.150,,iOS,https://smileguru.com/index
20250223,1.74E+15,form_submit,372.242.150,,iOS,https://smileguru.com/index
20250223,1.74E+15,page_view,543.937.179,tablet,Android,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,form_submit,549.548.984,tablet,Windows,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,,,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,form_submit,497.471.335,mobile,Windows,https://smileguru.com/root-canal
20250223,1.74E+15,click,765.671.682,tablet,Android,https://smileguru.com/about-us
20250223,1.74E+15,scroll,288.330.150,tablet,Android,https://smileguru.com/index
,1.74E+15,page_view,797.566.404,mobile,Android,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,scroll,958.402.912,mobile,iOS,https://smileguru.com/about-us
,1.74E+15,form_submit,829.720.373,tablet,,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,815.939.810,desktop,Windows,https://smileguru.com/orthodontics
20250223,1.74E+15,click,667.755.441,tablet,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,667.755.441,tablet,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,819.203.271,,Android,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,560.741.838,desktop,Linux,
20250223,1.74E+15,scroll,286.197.535,mobile,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,form_submit,845.175.774,,Windows,https://smileguru.com/index
20250223,1.74E+15,form_submit,838.790.903,mobile,Windows,https://smileguru.com/root-canal
,1.74E+15,scroll,729.814.708,mobile,Android,https://smileguru.com/index
20250223,1.74E+15,page_view,117.556.265,desktop,Android,https://smileguru.com/home
20250223,1.74E+15,click,861.710.695,desktop,iOS,
20250223,invalid_timestamp,click,367.950.511,mobile,iOS,https://smileguru.com/index
20250223,invalid_timestamp,scroll,391.232.947,,iOS,https://smileguru.com/teeth-whitening
20250223,1.74E+15,scroll,,tablet,,
,invalid_timestamp,form_submit,373.491.685,mobile,Android,https://smileguru.com/contact
20250223,1.74E+15,page_view,,tablet,iOS,https://smileguru.com/root-canal
20250223,1.74E+15,scroll,560.739.871,tablet,,https://smileguru.com/root-canal
20250223,1.74E+15,form_submit,802.622.286,smartwatch,Linux,https://smileguru.com/index
,1.74E+15,click,193.689.943,mobile,Linux,https://smileguru.com/index
20250223,1.74E+15,click,449.578.628,mobile,iOS,https://smileguru.com/contact
20250223,1.74E+15,page_view,514.330.964,,Windows,https://smileguru.com/about
20250223,1.74E+15,click,848.871.293,mobile,Windows,https://smileguru.com/home
20250223,1.74E+15,click,,mobile,Android,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,578.644.152,tablet,Windows,https://smileguru.com
20250223,1.74E+15,click,210.613.199,desktop,Windows,https://smileguru.com/about-us
20250223,1.74E+15,form_submit,485.142.252,desktop,,
20250223,1.74E+15,click,265.377.827,tablet,,https://smileguru.com/dental-implants
20250223,1.74E+15,page_view,473.724.299,mobile,Android,https://smileguru.com/about
20250223,1.74E+15,scroll,478.337.991,desktop,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,form_submit,,desktop,Linux,https://smileguru.com/index
20250223,1.74E+15,click,471.392.301,mobile,Android,
20250223,1.74E+15,click,471.392.301,mobile,Android,
20250223,1.74E+15,scroll,,tablet,Android,https://smileguru.com/home
20250223,1.74E+15,,570.719.275,desktop,,https://smileguru.com/emergency-dental
20250223,1.74E+15,scroll,231.202.143,,Linux,
20250223,1.74E+15,scroll,231.202.143,,Linux,
20250223,1.74E+15,click,795.507.143,,Windows,https://smileguru.com/emergency-dental
20250223,1.77E+15,form_submit,336.574.314,desktop,Windows,https://smileguru.com/emergency-dental
20250223,1.74E+15,form_submit,783.291.346,,Windows,https://smileguru.com/dental-implants
20250223,1.74E+15,form_submit,417.262.284,tablet,Android,https://smileguru.com/home
20250223,1.74E+15,form_submit,563.882.537,desktop,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,click,857.942.434,smartwatch,Android,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,,tablet,Android,https://smileguru.com
20250223,1.74E+15,click,,tablet,Android,https://smileguru.com/orthodontics
20250223,1.74E+15,page_view,453.623.329,mobile,Windows,https://smileguru.com/teeth-whitening
20250223,1.74E+15,form_submit,,mobile,Windows,https://smileguru.com/home
20250223,1.74E+15,scroll,124.837.749,tablet,iOS,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,298.922.655,desktop,Android,https://smileguru.com/root-canal
20250223,1.74E+15,,453.690.332,tablet,Android,https://smileguru.com/contact
20250223,1.74E+15,page_view,697.138.242,tablet,Linux,https://smileguru.com/home
20250223,1.74E+15,form_submit,389.723.481,tablet,Windows,https://smileguru.com/home
20250223,1.74E+15,scroll,117.907.108,tablet,Linux,https://smileguru.com/emergency-dental
20250223,1.74E+15,scroll,117.907.108,tablet,Linux,https://smileguru.com/emergency-dental
20250223,1.74E+15,click,673.254.819,tablet,Windows,https://smileguru.com/index
20250223,1.74E+15,scroll,485.432.821,mobile,iOS,https://smileguru.com/about
20250223,1.74E+15,scroll,164.966.640,mobile,Windows,https://smileguru.com/cosmetic-dentistry
20250223,1.74E+15,click,932.576.549,desktop,Windows,
20250223,1.74E+15,click,613.263.291,tablet,Windows,https://smileguru.com/cosmetic-dentistry
,1.74E+15,click,651.783.807,desktop,,https://smileguru.com/teeth-whitening
20250223,1.74E+15,page_view,788.572.500,mobile,Android,https://smileguru.com/root-canal
20250223,1.74E+15,click,203.322.885,mobile,Android,https://smileguru.com/contact
20250223,1.74E+15,page_view,691.971.114,tablet,Windows,https://smileguru.com/about
20250223,1.74E+15,page_view,956.334.242,desktop,,
20250223,1.74E+15,page_view,868.833.259,tablet,iOS,https://smileguru.com/about-us
